-90,-180,-29.53385034
-90,-179,-29.53385034
-90,-178,-29.53385034
-90,-177,-29.53385034
-90,-176,-29.53385034
-90,-175,-29.53385034
-90,-174,-29.53385034
-90,-173,-29.53385034
-90,-172,-29.53385034
-90,-171,-29.53385034
-90,-170,-29.53385034
-90,-169,-29.53385034
-90,-168,-29.53385034
-90,-167,-29.53385034
-90,-166,-29.53385034
-90,-165,-29.53385034
-90,-164,-29.53385034
-90,-163,-29.53385034
-90,-162,-29.53385034
-90,-161,-29.53385034
-90,-160,-29.53385034
-90,-159,-29.53385034
-90,-158,-29.53385034
-90,-157,-29.53385034
-90,-156,-29.53385034
-90,-155,-29.53385034
-90,-154,-29.53385034
-90,-153,-29.53385034
-90,-152,-29.53385034
-90,-151,-29.53385034
-90,-150,-29.53385034
-90,-149,-29.53385034
-90,-148,-29.53385034
-90,-147,-29.53385034
-90,-146,-29.53385034
-90,-145,-29.53385034
-90,-144,-29.53385034
-90,-143,-29.53385034
-90,-142,-29.53385034
-90,-141,-29.53385034
-90,-140,-29.53385034
-90,-139,-29.53385034
-90,-138,-29.53385034
-90,-137,-29.53385034
-90,-136,-29.53385034
-90,-135,-29.53385034
-90,-134,-29.53385034
-90,-133,-29.53385034
-90,-132,-29.53385034
-90,-131,-29.53385034
-90,-130,-29.53385034
-90,-129,-29.53385034
-90,-128,-29.53385034
-90,-127,-29.53385034
-90,-126,-29.53385034
-90,-125,-29.53385034
-90,-124,-29.53385034
-90,-123,-29.53385034
-90,-122,-29.53385034
-90,-121,-29.53385034
-90,-120,-29.53385034
-90,-119,-29.53385034
-90,-118,-29.53385034
-90,-117,-29.53385034
-90,-116,-29.53385034
-90,-115,-29.53385034
-90,-114,-29.53385034
-90,-113,-29.53385034
-90,-112,-29.53385034
-90,-111,-29.53385034
-90,-110,-29.53385034
-90,-109,-29.53385034
-90,-108,-29.53385034
-90,-107,-29.53385034
-90,-106,-29.53385034
-90,-105,-29.53385034
-90,-104,-29.53385034
-90,-103,-29.53385034
-90,-102,-29.53385034
-90,-101,-29.53385034
-90,-100,-29.53385034
-90,-99,-29.53385034
-90,-98,-29.53385034
-90,-97,-29.53385034
-90,-96,-29.53385034
-90,-95,-29.53385034
-90,-94,-29.53385034
-90,-93,-29.53385034
-90,-92,-29.53385034
-90,-91,-29.53385034
-90,-90,-29.53385034
-90,-89,-29.53385034
-90,-88,-29.53385034
-90,-87,-29.53385034
-90,-86,-29.53385034
-90,-85,-29.53385034
-90,-84,-29.53385034
-90,-83,-29.53385034
-90,-82,-29.53385034
-90,-81,-29.53385034
-90,-80,-29.53385034
-90,-79,-29.53385034
-90,-78,-29.53385034
-90,-77,-29.53385034
-90,-76,-29.53385034
-90,-75,-29.53385034
-90,-74,-29.53385034
-90,-73,-29.53385034
-90,-72,-29.53385034
-90,-71,-29.53385034
-90,-70,-29.53385034
-90,-69,-29.53385034
-90,-68,-29.53385034
-90,-67,-29.53385034
-90,-66,-29.53385034
-90,-65,-29.53385034
-90,-64,-29.53385034
-90,-63,-29.53385034
-90,-62,-29.53385034
-90,-61,-29.53385034
-90,-60,-29.53385034
-90,-59,-29.53385034
-90,-58,-29.53385034
-90,-57,-29.53385034
-90,-56,-29.53385034
-90,-55,-29.53385034
-90,-54,-29.53385034
-90,-53,-29.53385034
-90,-52,-29.53385034
-90,-51,-29.53385034
-90,-50,-29.53385034
-90,-49,-29.53385034
-90,-48,-29.53385034
-90,-47,-29.53385034
-90,-46,-29.53385034
-90,-45,-29.53385034
-90,-44,-29.53385034
-90,-43,-29.53385034
-90,-42,-29.53385034
-90,-41,-29.53385034
-90,-40,-29.53385034
-90,-39,-29.53385034
-90,-38,-29.53385034
-90,-37,-29.53385034
-90,-36,-29.53385034
-90,-35,-29.53385034
-90,-34,-29.53385034
-90,-33,-29.53385034
-90,-32,-29.53385034
-90,-31,-29.53385034
-90,-30,-29.53385034
-90,-29,-29.53385034
-90,-28,-29.53385034
-90,-27,-29.53385034
-90,-26,-29.53385034
-90,-25,-29.53385034
-90,-24,-29.53385034
-90,-23,-29.53385034
-90,-22,-29.53385034
-90,-21,-29.53385034
-90,-20,-29.53385034
-90,-19,-29.53385034
-90,-18,-29.53385034
-90,-17,-29.53385034
-90,-16,-29.53385034
-90,-15,-29.53385034
-90,-14,-29.53385034
-90,-13,-29.53385034
-90,-12,-29.53385034
-90,-11,-29.53385034
-90,-10,-29.53385034
-90,-9,-29.53385034
-90,-8,-29.53385034
-90,-7,-29.53385034
-90,-6,-29.53385034
-90,-5,-29.53385034
-90,-4,-29.53385034
-90,-3,-29.53385034
-90,-2,-29.53385034
-90,-1,-29.53385034
-90,0,-29.53385034
-90,1,-29.53385034
-90,2,-29.53385034
-90,3,-29.53385034
-90,4,-29.53385034
-90,5,-29.53385034
-90,6,-29.53385034
-90,7,-29.53385034
-90,8,-29.53385034
-90,9,-29.53385034
-90,10,-29.53385034
-90,11,-29.53385034
-90,12,-29.53385034
-90,13,-29.53385034
-90,14,-29.53385034
-90,15,-29.53385034
-90,16,-29.53385034
-90,17,-29.53385034
-90,18,-29.53385034
-90,19,-29.53385034
-90,20,-29.53385034
-90,21,-29.53385034
-90,22,-29.53385034
-90,23,-29.53385034
-90,24,-29.53385034
-90,25,-29.53385034
-90,26,-29.53385034
-90,27,-29.53385034
-90,28,-29.53385034
-90,29,-29.53385034
-90,30,-29.53385034
-90,31,-29.53385034
-90,32,-29.53385034
-90,33,-29.53385034
-90,34,-29.53385034
-90,35,-29.53385034
-90,36,-29.53385034
-90,37,-29.53385034
-90,38,-29.53385034
-90,39,-29.53385034
-90,40,-29.53385034
-90,41,-29.53385034
-90,42,-29.53385034
-90,43,-29.53385034
-90,44,-29.53385034
-90,45,-29.53385034
-90,46,-29.53385034
-90,47,-29.53385034
-90,48,-29.53385034
-90,49,-29.53385034
-90,50,-29.53385034
-90,51,-29.53385034
-90,52,-29.53385034
-90,53,-29.53385034
-90,54,-29.53385034
-90,55,-29.53385034
-90,56,-29.53385034
-90,57,-29.53385034
-90,58,-29.53385034
-90,59,-29.53385034
-90,60,-29.53385034
-90,61,-29.53385034
-90,62,-29.53385034
-90,63,-29.53385034
-90,64,-29.53385034
-90,65,-29.53385034
-90,66,-29.53385034
-90,67,-29.53385034
-90,68,-29.53385034
-90,69,-29.53385034
-90,70,-29.53385034
-90,71,-29.53385034
-90,72,-29.53385034
-90,73,-29.53385034
-90,74,-29.53385034
-90,75,-29.53385034
-90,76,-29.53385034
-90,77,-29.53385034
-90,78,-29.53385034
-90,79,-29.53385034
-90,80,-29.53385034
-90,81,-29.53385034
-90,82,-29.53385034
-90,83,-29.53385034
-90,84,-29.53385034
-90,85,-29.53385034
-90,86,-29.53385034
-90,87,-29.53385034
-90,88,-29.53385034
-90,89,-29.53385034
-90,90,-29.53385034
-90,91,-29.53385034
-90,92,-29.53385034
-90,93,-29.53385034
-90,94,-29.53385034
-90,95,-29.53385034
-90,96,-29.53385034
-90,97,-29.53385034
-90,98,-29.53385034
-90,99,-29.53385034
-90,100,-29.53385034
-90,101,-29.53385034
-90,102,-29.53385034
-90,103,-29.53385034
-90,104,-29.53385034
-90,105,-29.53385034
-90,106,-29.53385034
-90,107,-29.53385034
-90,108,-29.53385034
-90,109,-29.53385034
-90,110,-29.53385034
-90,111,-29.53385034
-90,112,-29.53385034
-90,113,-29.53385034
-90,114,-29.53385034
-90,115,-29.53385034
-90,116,-29.53385034
-90,117,-29.53385034
-90,118,-29.53385034
-90,119,-29.53385034
-90,120,-29.53385034
-90,121,-29.53385034
-90,122,-29.53385034
-90,123,-29.53385034
-90,124,-29.53385034
-90,125,-29.53385034
-90,126,-29.53385034
-90,127,-29.53385034
-90,128,-29.53385034
-90,129,-29.53385034
-90,130,-29.53385034
-90,131,-29.53385034
-90,132,-29.53385034
-90,133,-29.53385034
-90,134,-29.53385034
-90,135,-29.53385034
-90,136,-29.53385034
-90,137,-29.53385034
-90,138,-29.53385034
-90,139,-29.53385034
-90,140,-29.53385034
-90,141,-29.53385034
-90,142,-29.53385034
-90,143,-29.53385034
-90,144,-29.53385034
-90,145,-29.53385034
-90,146,-29.53385034
-90,147,-29.53385034
-90,148,-29.53385034
-90,149,-29.53385034
-90,150,-29.53385034
-90,151,-29.53385034
-90,152,-29.53385034
-90,153,-29.53385034
-90,154,-29.53385034
-90,155,-29.53385034
-90,156,-29.53385034
-90,157,-29.53385034
-90,158,-29.53385034
-90,159,-29.53385034
-90,160,-29.53385034
-90,161,-29.53385034
-90,162,-29.53385034
-90,163,-29.53385034
-90,164,-29.53385034
-90,165,-29.53385034
-90,166,-29.53385034
-90,167,-29.53385034
-90,168,-29.53385034
-90,169,-29.53385034
-90,170,-29.53385034
-90,171,-29.53385034
-90,172,-29.53385034
-90,173,-29.53385034
-90,174,-29.53385034
-90,175,-29.53385034
-90,176,-29.53385034
-90,177,-29.53385034
-90,178,-29.53385034
-90,179,-29.53385034
-90,180,-29.53385034
-89,-180,-30.08949704
-89,-179,-30.07750542
-89,-178,-30.06618373
-89,-177,-30.05558429
-89,-176,-30.04575453
-89,-175,-30.03673699
-89,-174,-30.02856939
-89,-173,-30.02128471
-89,-172,-30.0149114
-89,-171,-30.00947354
-89,-170,-30.00499109
-89,-169,-30.00148015
-89,-168,-29.99895318
-89,-167,-29.99741934
-89,-166,-29.99688464
-89,-165,-29.99735226
-89,-164,-29.99882268
-89,-163,-30.00129391
-89,-162,-30.00476158
-89,-161,-30.00921901
-89,-160,-30.01465728
-89,-159,-30.0210652
-89,-158,-30.02842921
-89,-157,-30.03673334
-89,-156,-30.04595898
-89,-155,-30.05608474
-89,-154,-30.06708623
-89,-153,-30.07893583
-89,-152,-30.09160241
-89,-151,-30.10505114
-89,-150,-30.1192432
-89,-149,-30.13413562
-89,-148,-30.14968107
-89,-147,-30.16582777
-89,-146,-30.18251934
-89,-145,-30.19969484
-89,-144,-30.2172888
-89,-143,-30.23523132
-89,-142,-30.25344832
-89,-141,-30.27186176
-89,-140,-30.29039003
-89,-139,-30.30894837
-89,-138,-30.32744937
-89,-137,-30.34580355
-89,-136,-30.36391994
-89,-135,-30.3817068
-89,-134,-30.39907227
-89,-133,-30.41592508
-89,-132,-30.43217532
-89,-131,-30.4477351
-89,-130,-30.46251923
-89,-129,-30.47644587
-89,-128,-30.48943712
-89,-127,-30.50141951
-89,-126,-30.51232443
-89,-125,-30.52208848
-89,-124,-30.53065367
-89,-123,-30.53796757
